review_id,product_id,rating,review_date,review_data
14564,2129,2,2025-11-17,"{'comment': 'Moyen', 'language': 'en'}"
14565,960,5,2025-11-04,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14566,2128,2,2025-09-29,"{'comment': 'Bon produit', 'language': 'es'}"
14567,2282,1,2025-09-29,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14568,1675,4,2025-10-04,"{'comment': 'Bon produit', 'language': 'es'}"
14569,850,3,2025-10-01,"{'comment': 'Pas satisfait', 'language': 'en'}"
14570,862,3,2025-10-03,"{'comment': 'Excellent', 'language': 'en'}"
14571,744,5,2025-10-12,"{'comment': 'Moyen', 'language': 'en'}"
14572,2265,5,2025-10-28,"{'comment': 'Bon produit', 'language': 'es'}"
14573,2862,3,2025-11-01,"{'comment': 'Excellent', 'language': 'fr'}"
14574,873,4,2025-11-18,"{'comment': 'Pas satisfait', 'language': 'en'}"
14575,1520,5,2025-10-05,"{'comment': 'Bon produit', 'language': 'en'}"
14576,1112,2,2025-10-14,"{'comment': 'Bon produit', 'language': 'es'}"
14577,2086,1,2025-10-31,"{'comment': 'Excellent', 'language': 'fr'}"
14578,2265,2,2025-10-04,"{'comment': 'Bon produit', 'language': 'es'}"
14579,2674,1,2025-10-26,"{'comment': 'Moyen', 'language': 'fr'}"
14580,2035,2,2025-10-07,"{'comment': 'Excellent', 'language': 'fr'}"
14581,675,3,2025-10-12,"{'comment': 'Bon produit', 'language': 'en'}"
14582,2454,5,2025-10-20,"{'comment': 'Moyen', 'language': 'en'}"
14583,1818,2,2025-10-29,"{'comment': 'Moyen', 'language': 'fr'}"
14584,244,5,2025-11-16,"{'comment': 'Excellent', 'language': 'es'}"
14585,2392,3,2025-11-05,"{'comment': 'Bon produit', 'language': 'en'}"
14586,33,3,2025-11-19,"{'comment': 'Excellent', 'language': 'en'}"
14587,1273,4,2025-10-20,"{'comment': 'Excellent', 'language': 'en'}"
14588,2401,1,2025-10-05,"{'comment': 'Moyen', 'language': 'fr'}"
14589,1855,5,2025-10-14,"{'comment': 'Moyen', 'language': 'en'}"
14590,2360,4,2025-11-19,"{'comment': 'Excellent', 'language': 'fr'}"
14591,784,4,2025-10-04,"{'comment': 'Pas satisfait', 'language': 'en'}"
14592,2328,5,2025-11-21,"{'comment': 'Moyen', 'language': 'en'}"
14593,1667,3,2025-11-04,"{'comment': 'Pas satisfait', 'language': 'en'}"
14594,1588,5,2025-10-06,"{'comment': 'Bon produit', 'language': 'fr'}"
14595,1425,3,2025-10-13,"{'comment': 'Moyen', 'language': 'es'}"
14596,697,5,2025-10-21,"{'comment': 'Excellent', 'language': 'fr'}"
14597,1937,2,2025-10-30,"{'comment': 'Moyen', 'language': 'en'}"
14598,294,3,2025-10-03,"{'comment': 'Excellent', 'language': 'es'}"
14599,2177,5,2025-11-09,"{'comment': 'Excellent', 'language': 'en'}"
14600,140,5,2025-10-28,"{'comment': 'Bon produit', 'language': 'es'}"
14601,1459,1,2025-10-16,"{'comment': 'Excellent', 'language': 'es'}"
14602,118,4,2025-11-18,"{'comment': 'Moyen', 'language': 'en'}"
14603,1637,5,2025-09-28,"{'comment': 'Moyen', 'language': 'en'}"
14604,2536,1,2025-11-02,"{'comment': 'Moyen', 'language': 'fr'}"
14605,162,5,2025-10-31,"{'comment': 'Excellent', 'language': 'en'}"
14606,1887,4,2025-10-08,"{'comment': 'Moyen', 'language': 'es'}"
14607,232,4,2025-10-18,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14608,648,3,2025-10-09,"{'comment': 'Excellent', 'language': 'es'}"
14609,2280,3,2025-11-08,"{'comment': 'Bon produit', 'language': 'fr'}"
14610,1733,2,2025-11-10,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14611,355,2,2025-11-17,"{'comment': 'Excellent', 'language': 'en'}"
14612,2676,5,2025-11-23,"{'comment': 'Moyen', 'language': 'fr'}"
14613,2662,5,2025-11-01,"{'comment': 'Excellent', 'language': 'en'}"
14614,2513,4,2025-10-07,"{'comment': 'Excellent', 'language': 'fr'}"
14615,1531,5,2025-10-06,"{'comment': 'Excellent', 'language': 'fr'}"
14616,1459,5,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'es'}"
14617,96,5,2025-11-27,"{'comment': 'Pas satisfait', 'language': 'en'}"
14618,2548,2,2025-10-14,"{'comment': 'Excellent', 'language': 'en'}"
14619,1887,4,2025-10-25,"{'comment': 'Bon produit', 'language': 'en'}"
14620,911,2,2025-11-04,"{'comment': 'Pas satisfait', 'language': 'es'}"
14621,2877,4,2025-10-02,"{'comment': 'Bon produit', 'language': 'fr'}"
14622,152,5,2025-11-23,"{'comment': 'Excellent', 'language': 'es'}"
14623,1456,3,2025-11-07,"{'comment': 'Moyen', 'language': 'fr'}"
14624,1133,2,2025-10-24,"{'comment': 'Moyen', 'language': 'es'}"
14625,2142,3,2025-11-25,"{'comment': 'Pas satisfait', 'language': 'en'}"
14626,1720,5,2025-10-07,"{'comment': 'Bon produit', 'language': 'es'}"
14627,1366,5,2025-10-08,"{'comment': 'Bon produit', 'language': 'es'}"
14628,1061,2,2025-11-18,"{'comment': 'Excellent', 'language': 'fr'}"
14629,2700,4,2025-11-16,"{'comment': 'Excellent', 'language': 'fr'}"
14630,2136,1,2025-10-15,"{'comment': 'Moyen', 'language': 'es'}"
14631,2523,3,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14632,649,5,2025-11-19,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14633,1015,2,2025-09-29,"{'comment': 'Excellent', 'language': 'fr'}"
14634,1073,3,2025-11-18,"{'comment': 'Moyen', 'language': 'fr'}"
14635,2155,3,2025-10-16,"{'comment': 'Bon produit', 'language': 'fr'}"
14636,369,1,2025-10-14,"{'comment': 'Moyen', 'language': 'en'}"
14637,931,4,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14638,2926,3,2025-10-10,"{'comment': 'Excellent', 'language': 'en'}"
14639,1925,5,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14640,1056,1,2025-10-16,"{'comment': 'Bon produit', 'language': 'fr'}"
14641,1364,2,2025-10-07,"{'comment': 'Moyen', 'language': 'fr'}"
14642,2902,5,2025-10-21,"{'comment': 'Bon produit', 'language': 'es'}"
14643,1720,4,2025-11-04,"{'comment': 'Excellent', 'language': 'es'}"
14644,722,2,2025-09-29,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14645,863,2,2025-10-22,"{'comment': 'Pas satisfait', 'language': 'en'}"
14646,2290,2,2025-10-11,"{'comment': 'Bon produit', 'language': 'en'}"
14647,1652,2,2025-10-23,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14648,641,2,2025-09-30,"{'comment': 'Excellent', 'language': 'es'}"
14649,792,1,2025-10-17,"{'comment': 'Excellent', 'language': 'es'}"
14650,2190,2,2025-10-31,"{'comment': 'Bon produit', 'language': 'es'}"
14651,2231,4,2025-10-18,"{'comment': 'Moyen', 'language': 'en'}"
14652,360,3,2025-10-21,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14653,2079,2,2025-10-05,"{'comment': 'Excellent', 'language': 'en'}"
14654,1856,5,2025-10-27,"{'comment': 'Moyen', 'language': 'es'}"
14655,2557,4,2025-10-31,"{'comment': 'Bon produit', 'language': 'fr'}"
14656,659,2,2025-10-14,"{'comment': 'Excellent', 'language': 'en'}"
14657,1642,1,2025-10-14,"{'comment': 'Bon produit', 'language': 'fr'}"
14658,952,5,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14659,460,1,2025-10-26,"{'comment': 'Bon produit', 'language': 'en'}"
14660,2911,1,2025-10-30,"{'comment': 'Excellent', 'language': 'fr'}"
14661,556,1,2025-10-08,"{'comment': 'Pas satisfait', 'language': 'es'}"
14662,1705,1,2025-11-13,"{'comment': 'Moyen', 'language': 'fr'}"
14663,632,4,2025-10-02,"{'comment': 'Moyen', 'language': 'fr'}"
14664,1615,4,2025-11-10,"{'comment': 'Excellent', 'language': 'es'}"
14665,2067,1,2025-10-12,"{'comment': 'Moyen', 'language': 'fr'}"
14666,70,3,2025-10-25,"{'comment': 'Bon produit', 'language': 'fr'}"
14667,7,1,2025-10-13,"{'comment': 'Moyen', 'language': 'en'}"
14668,1904,2,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14669,300,4,2025-10-23,"{'comment': 'Bon produit', 'language': 'fr'}"
14670,862,5,2025-11-20,"{'comment': 'Moyen', 'language': 'en'}"
14671,993,3,2025-11-09,"{'comment': 'Moyen', 'language': 'es'}"
14672,1534,3,2025-10-24,"{'comment': 'Bon produit', 'language': 'es'}"
14673,2054,2,2025-11-08,"{'comment': 'Bon produit', 'language': 'fr'}"
14674,2114,5,2025-11-19,"{'comment': 'Moyen', 'language': 'en'}"
14675,79,3,2025-11-07,"{'comment': 'Moyen', 'language': 'fr'}"
14676,1105,3,2025-10-04,"{'comment': 'Moyen', 'language': 'en'}"
14677,498,1,2025-10-07,"{'comment': 'Bon produit', 'language': 'es'}"
14678,2273,4,2025-10-05,"{'comment': 'Bon produit', 'language': 'en'}"
14679,363,3,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'en'}"
14680,2097,1,2025-10-19,"{'comment': 'Excellent', 'language': 'es'}"
14681,62,4,2025-10-14,"{'comment': 'Moyen', 'language': 'en'}"
14682,522,4,2025-11-05,"{'comment': 'Moyen', 'language': 'es'}"
14683,1490,2,2025-10-24,"{'comment': 'Bon produit', 'language': 'fr'}"
14684,112,2,2025-11-21,"{'comment': 'Moyen', 'language': 'fr'}"
14685,1397,2,2025-10-21,"{'comment': 'Bon produit', 'language': 'en'}"
14686,1858,1,2025-10-09,"{'comment': 'Pas satisfait', 'language': 'en'}"
14687,649,4,2025-10-28,"{'comment': 'Excellent', 'language': 'fr'}"
14688,1123,5,2025-10-10,"{'comment': 'Excellent', 'language': 'fr'}"
14689,51,5,2025-11-03,"{'comment': 'Moyen', 'language': 'es'}"
14690,924,5,2025-11-04,"{'comment': 'Bon produit', 'language': 'en'}"
14691,93,3,2025-10-13,"{'comment': 'Excellent', 'language': 'es'}"
14692,62,3,2025-11-24,"{'comment': 'Pas satisfait', 'language': 'es'}"
14693,1506,5,2025-09-29,"{'comment': 'Excellent', 'language': 'fr'}"
14694,2754,2,2025-11-20,"{'comment': 'Moyen', 'language': 'es'}"
14695,2362,5,2025-10-25,"{'comment': 'Pas satisfait', 'language': 'es'}"
14696,2785,2,2025-10-08,"{'comment': 'Bon produit', 'language': 'en'}"
14697,1313,4,2025-09-29,"{'comment': 'Moyen', 'language': 'es'}"
14698,2432,3,2025-10-23,"{'comment': 'Excellent', 'language': 'es'}"
14699,2310,2,2025-10-30,"{'comment': 'Moyen', 'language': 'fr'}"
14700,828,4,2025-10-15,"{'comment': 'Excellent', 'language': 'es'}"
14701,2583,2,2025-10-27,"{'comment': 'Excellent', 'language': 'fr'}"
14702,1735,1,2025-10-06,"{'comment': 'Moyen', 'language': 'es'}"
14703,1101,4,2025-10-11,"{'comment': 'Bon produit', 'language': 'es'}"
14704,1422,4,2025-10-28,"{'comment': 'Excellent', 'language': 'en'}"
14705,753,4,2025-10-24,"{'comment': 'Moyen', 'language': 'es'}"
14706,2591,2,2025-11-10,"{'comment': 'Bon produit', 'language': 'fr'}"
14707,1324,2,2025-10-18,"{'comment': 'Pas satisfait', 'language': 'es'}"
14708,1029,3,2025-10-16,"{'comment': 'Bon produit', 'language': 'en'}"
14709,2629,4,2025-10-30,"{'comment': 'Bon produit', 'language': 'en'}"
14710,214,1,2025-11-27,"{'comment': 'Bon produit', 'language': 'en'}"
14711,1349,5,2025-10-30,"{'comment': 'Bon produit', 'language': 'es'}"
14712,2939,2,2025-11-25,"{'comment': 'Bon produit', 'language': 'fr'}"
14713,2397,4,2025-10-23,"{'comment': 'Excellent', 'language': 'es'}"
14714,309,5,2025-10-02,"{'comment': 'Bon produit', 'language': 'fr'}"
14715,1202,2,2025-11-05,"{'comment': 'Bon produit', 'language': 'es'}"
14716,1145,1,2025-10-05,"{'comment': 'Bon produit', 'language': 'en'}"
14717,279,5,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'es'}"
14718,1818,5,2025-11-20,"{'comment': 'Excellent', 'language': 'fr'}"
14719,1571,5,2025-09-30,"{'comment': 'Moyen', 'language': 'en'}"
14720,859,4,2025-11-01,"{'comment': 'Moyen', 'language': 'es'}"
14721,2411,2,2025-11-14,"{'comment': 'Bon produit', 'language': 'es'}"
14722,1868,5,2025-11-20,"{'comment': 'Pas satisfait', 'language': 'es'}"
14723,1298,3,2025-10-12,"{'comment': 'Bon produit', 'language': 'en'}"
14724,1297,4,2025-11-25,"{'comment': 'Pas satisfait', 'language': 'es'}"
14725,2433,5,2025-11-18,"{'comment': 'Moyen', 'language': 'en'}"
14726,692,5,2025-10-11,"{'comment': 'Moyen', 'language': 'fr'}"
14727,1150,5,2025-10-30,"{'comment': 'Moyen', 'language': 'en'}"
14728,1153,4,2025-09-29,"{'comment': 'Bon produit', 'language': 'es'}"
14729,971,4,2025-10-28,"{'comment': 'Moyen', 'language': 'es'}"
14730,957,5,2025-11-15,"{'comment': 'Pas satisfait', 'language': 'en'}"
14731,678,4,2025-11-02,"{'comment': 'Bon produit', 'language': 'en'}"
14732,1653,2,2025-09-30,"{'comment': 'Excellent', 'language': 'es'}"
14733,2207,5,2025-10-31,"{'comment': 'Bon produit', 'language': 'es'}"
14734,1454,5,2025-10-04,"{'comment': 'Bon produit', 'language': 'en'}"
14735,1640,5,2025-10-03,"{'comment': 'Moyen', 'language': 'en'}"
14736,701,4,2025-10-16,"{'comment': 'Moyen', 'language': 'fr'}"
14737,1182,3,2025-11-01,"{'comment': 'Bon produit', 'language': 'es'}"
14738,288,3,2025-11-09,"{'comment': 'Bon produit', 'language': 'en'}"
14739,1974,2,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14740,1810,1,2025-11-12,"{'comment': 'Excellent', 'language': 'fr'}"
14741,482,4,2025-10-04,"{'comment': 'Bon produit', 'language': 'en'}"
14742,2866,3,2025-11-07,"{'comment': 'Bon produit', 'language': 'en'}"
14743,1318,5,2025-10-21,"{'comment': 'Bon produit', 'language': 'en'}"
14744,318,5,2025-11-19,"{'comment': 'Moyen', 'language': 'es'}"
14745,512,2,2025-10-31,"{'comment': 'Pas satisfait', 'language': 'en'}"
14746,135,1,2025-10-30,"{'comment': 'Excellent', 'language': 'fr'}"
14747,461,5,2025-11-26,"{'comment': 'Excellent', 'language': 'fr'}"
14748,2861,1,2025-11-06,"{'comment': 'Excellent', 'language': 'en'}"
14749,174,1,2025-10-24,"{'comment': 'Excellent', 'language': 'en'}"
14750,118,4,2025-09-29,"{'comment': 'Bon produit', 'language': 'es'}"
14751,2095,4,2025-11-03,"{'comment': 'Excellent', 'language': 'es'}"
14752,1902,4,2025-10-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
14753,2266,4,2025-10-24,"{'comment': 'Excellent', 'language': 'fr'}"
14754,2340,5,2025-10-20,"{'comment': 'Bon produit', 'language': 'fr'}"
14755,2392,1,2025-10-01,"{'comment': 'Pas satisfait', 'language': 'es'}"
14756,880,4,2025-10-13,"{'comment': 'Moyen', 'language': 'es'}"
14757,2645,3,2025-10-31,"{'comment': 'Bon produit', 'language': 'es'}"
14758,1582,5,2025-10-07,"{'comment': 'Moyen', 'language': 'en'}"
14759,435,4,2025-11-24,"{'comment': 'Bon produit', 'language': 'fr'}"
14760,1857,4,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
14761,1497,4,2025-10-27,"{'comment': 'Moyen', 'language': 'fr'}"
14762,1745,4,2025-11-06,"{'comment': 'Bon produit', 'language': 'fr'}"
14763,2506,5,2025-10-08,"{'comment': 'Pas satisfait', 'language': 'en'}"
14764,1241,4,2025-10-01,"{'comment': 'Bon produit', 'language': 'fr'}"
14765,2442,1,2025-10-06,"{'comment': 'Moyen', 'language': 'fr'}"
14766,1733,5,2025-10-25,"{'comment': 'Bon produit', 'language': 'es'}"
14767,1994,5,2025-10-26,"{'comment': 'Bon produit', 'language': 'fr'}"
14768,228,3,2025-11-13,"{'comment': 'Moyen', 'language': 'en'}"
14769,637,1,2025-10-08,"{'comment': 'Moyen', 'language': 'es'}"
14770,318,2,2025-10-05,"{'comment': 'Excellent', 'language': 'es'}"
14771,2990,5,2025-10-22,"{'comment': 'Bon produit', 'language': 'fr'}"
14772,1511,4,2025-11-01,"{'comment': 'Bon produit', 'language': 'fr'}"
14773,826,5,2025-10-06,"{'comment': 'Bon produit', 'language': 'en'}"
14774,543,3,2025-11-20,"{'comment': 'Excellent', 'language': 'en'}"
14775,1492,5,2025-10-14,"{'comment': 'Excellent', 'language': 'en'}"
14776,2402,3,2025-10-09,"{'comment': 'Bon produit', 'language': 'fr'}"
14777,1785,1,2025-10-29,"{'comment': 'Excellent', 'language': 'fr'}"
14778,2500,3,2025-10-27,"{'comment': 'Bon produit', 'language': 'en'}"
14779,543,2,2025-11-20,"{'comment': 'Excellent', 'language': 'en'}"
14780,69,4,2025-11-16,"{'comment': 'Pas satisfait', 'language': 'en'}"
14781,1688,5,2025-11-08,"{'comment': 'Moyen', 'language': 'en'}"
14782,1957,4,2025-10-22,"{'comment': 'Pas satisfait', 'language': 'es'}"
14783,850,5,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'en'}"
14784,1058,5,2025-10-27,"{'comment': 'Bon produit', 'language': 'fr'}"
14785,1351,5,2025-10-03,"{'comment': 'Moyen', 'language': 'es'}"
14786,447,3,2025-10-23,"{'comment': 'Excellent', 'language': 'fr'}"
14787,1863,2,2025-10-19,"{'comment': 'Moyen', 'language': 'en'}"
14788,602,1,2025-10-26,"{'comment': 'Moyen', 'language': 'es'}"
14789,1365,4,2025-11-01,"{'comment': 'Bon produit', 'language': 'es'}"
14790,124,5,2025-11-11,"{'comment': 'Moyen', 'language': 'fr'}"
14791,642,5,2025-10-30,"{'comment': 'Pas satisfait', 'language': 'es'}"
14792,2997,2,2025-10-31,"{'comment': 'Moyen', 'language': 'fr'}"
14793,2595,4,2025-10-24,"{'comment': 'Moyen', 'language': 'en'}"
14794,721,2,2025-10-01,"{'comment': 'Excellent', 'language': 'en'}"
14795,2192,5,2025-10-29,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14796,2245,2,2025-10-15,"{'comment': 'Bon produit', 'language': 'en'}"
14797,2338,3,2025-10-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
14798,2757,5,2025-11-02,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14799,648,3,2025-11-26,"{'comment': 'Bon produit', 'language': 'fr'}"
14800,628,2,2025-11-04,"{'comment': 'Pas satisfait', 'language': 'en'}"
14801,1459,3,2025-11-09,"{'comment': 'Pas satisfait', 'language': 'es'}"
14802,1410,3,2025-10-07,"{'comment': 'Excellent', 'language': 'en'}"
14803,976,4,2025-11-21,"{'comment': 'Excellent', 'language': 'en'}"
14804,666,1,2025-10-01,"{'comment': 'Excellent', 'language': 'es'}"
14805,1077,2,2025-10-21,"{'comment': 'Moyen', 'language': 'fr'}"
14806,1167,3,2025-10-04,"{'comment': 'Moyen', 'language': 'fr'}"
14807,321,4,2025-11-16,"{'comment': 'Moyen', 'language': 'fr'}"
14808,2759,3,2025-10-23,"{'comment': 'Moyen', 'language': 'fr'}"
14809,1635,2,2025-11-19,"{'comment': 'Moyen', 'language': 'es'}"
14810,2032,1,2025-10-07,"{'comment': 'Excellent', 'language': 'en'}"
14811,1376,3,2025-10-16,"{'comment': 'Moyen', 'language': 'en'}"
14812,2096,3,2025-11-24,"{'comment': 'Excellent', 'language': 'en'}"
14813,211,1,2025-10-15,"{'comment': 'Excellent', 'language': 'es'}"
14814,1984,1,2025-10-09,"{'comment': 'Moyen', 'language': 'es'}"
14815,2164,2,2025-10-11,"{'comment': 'Excellent', 'language': 'fr'}"
14816,1357,3,2025-11-20,"{'comment': 'Moyen', 'language': 'es'}"
14817,959,1,2025-10-16,"{'comment': 'Bon produit', 'language': 'es'}"
14818,2394,3,2025-10-22,"{'comment': 'Bon produit', 'language': 'en'}"
14819,793,3,2025-11-24,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14820,2850,1,2025-10-11,"{'comment': 'Excellent', 'language': 'en'}"
14821,527,3,2025-11-12,"{'comment': 'Bon produit', 'language': 'en'}"
14822,491,4,2025-10-17,"{'comment': 'Excellent', 'language': 'fr'}"
14823,1901,2,2025-11-10,"{'comment': 'Moyen', 'language': 'fr'}"
14824,458,1,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'en'}"
14825,2203,5,2025-10-08,"{'comment': 'Bon produit', 'language': 'en'}"
14826,916,4,2025-11-17,"{'comment': 'Excellent', 'language': 'en'}"
14827,1663,4,2025-10-30,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14828,1861,3,2025-10-13,"{'comment': 'Bon produit', 'language': 'fr'}"
14829,2601,5,2025-11-21,"{'comment': 'Moyen', 'language': 'es'}"
14830,2433,2,2025-09-28,"{'comment': 'Excellent', 'language': 'en'}"
14831,194,1,2025-10-10,"{'comment': 'Excellent', 'language': 'es'}"
14832,687,2,2025-10-09,"{'comment': 'Moyen', 'language': 'es'}"
14833,1340,4,2025-10-14,"{'comment': 'Moyen', 'language': 'es'}"
14834,2661,3,2025-11-25,"{'comment': 'Moyen', 'language': 'fr'}"
14835,1941,4,2025-11-15,"{'comment': 'Bon produit', 'language': 'es'}"
14836,253,5,2025-10-06,"{'comment': 'Excellent', 'language': 'fr'}"
14837,327,1,2025-11-17,"{'comment': 'Excellent', 'language': 'es'}"
14838,1809,1,2025-10-11,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14839,2490,5,2025-11-15,"{'comment': 'Bon produit', 'language': 'en'}"
14840,164,4,2025-10-23,"{'comment': 'Bon produit', 'language': 'es'}"
14841,624,2,2025-11-01,"{'comment': 'Pas satisfait', 'language': 'es'}"
14842,2922,4,2025-10-01,"{'comment': 'Excellent', 'language': 'fr'}"
14843,2060,1,2025-09-30,"{'comment': 'Excellent', 'language': 'en'}"
14844,2374,4,2025-10-30,"{'comment': 'Bon produit', 'language': 'fr'}"
14845,1737,3,2025-10-27,"{'comment': 'Moyen', 'language': 'es'}"
14846,2015,4,2025-10-13,"{'comment': 'Bon produit', 'language': 'fr'}"
14847,1961,1,2025-11-16,"{'comment': 'Bon produit', 'language': 'es'}"
14848,968,5,2025-10-05,"{'comment': 'Excellent', 'language': 'fr'}"
14849,1708,3,2025-10-10,"{'comment': 'Pas satisfait', 'language': 'es'}"
14850,1798,5,2025-11-17,"{'comment': 'Excellent', 'language': 'en'}"
14851,2063,3,2025-10-12,"{'comment': 'Moyen', 'language': 'fr'}"
14852,2789,2,2025-10-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14853,88,3,2025-11-19,"{'comment': 'Pas satisfait', 'language': 'en'}"
14854,1184,2,2025-11-09,"{'comment': 'Moyen', 'language': 'fr'}"
14855,1022,4,2025-11-17,"{'comment': 'Excellent', 'language': 'fr'}"
14856,1716,5,2025-10-06,"{'comment': 'Excellent', 'language': 'es'}"
14857,2406,2,2025-10-19,"{'comment': 'Bon produit', 'language': 'en'}"
